,sent_no,sent_raw,syuzhet,bing,afinn,nrc,char_len,token_len,sent_clean,syuzhet_stdscaler,syuzhet_medianiqr,syuzhet_lnorm_stdscaler,syuzhet_lnorm_medianiqr,bing_stdscaler,bing_medianiqr,bing_lnorm_stdscaler,bing_lnorm_medianiqr,afinn_stdscaler,afinn_medianiqr,afinn_lnorm_stdscaler,afinn_lnorm_medianiqr,nrc_stdscaler,nrc_medianiqr,nrc_lnorm_stdscaler,nrc_lnorm_medianiqr,syuzhet_roll10,bing_roll10,afinn_roll10,nrc_roll10,mean_roll10,syuzhet_roll10_stdscale,bing_roll10_stdscale,afinn_roll10_stdscale,nrc_roll10_stdscale,syuzhet_roll100,syuzhet_stdscaler_roll10,bing_roll100,bing_stdscaler_roll10,afinn_roll100,afinn_stdscaler_roll10,nrc_roll100,nrc_stdscaler_roll10
10,11,"10,My eyes were such that literally they Took photographs.",0.0,0,0,0,58,9,  my eyes were such that literally they took photographs ,-0.12396940448807517,0.0,-0.07509904613458272,0.0,0.11109348087563896,0.0,0.07959597555326589,0.0,-0.049942921553530216,0.0,-0.03890500585757051,0.0,-0.20115638593652793,0.0,-0.13816340237309674,0.0,,,,,,,,,,,,,,,,,
11,12,"11,""Whenever I d permit, Or, with a silent shiver, order it, Whatever in my field of vision dwelt An indoor scene, hickory leaves, the svelte Stilettos of a frozen stillicide Was printed on my eyelids nether side Where it would tarry for an hour or two, And while this lasted all I had to do Was close my eyes to reproduce the leaves, Or indoor scene, or trophies of the eaves.""",-0.25,-1,1,-2,378,71,   whenever i d permit  or  with a silent shiver  order it  whatever in my field of vision dwelt an indoor scene  hickory leaves  the svelte stilettos of a frozen stillicide was printed on my eyelids nether side where it would tarry for an hour or two  and while this lasted all i had to do was close my eyes to reproduce the leaves  or indoor scene  or trophies of the eaves  ,-0.3382446031630151,-0.2173913043478261,-0.12012575288536842,-0.06779515820372739,-0.5912432711008582,-0.5,-0.07454989153591561,-0.2995281467472196,0.32734740228377146,0.5,0.037076416094550195,0.19026439337781073,-1.4582258218205055,-2.0,-0.4185785667623794,-0.5633802816901409,,,,,,,,,,,,,,,,,
12,13,"12,""I cannot understand why from the lake I could make out our front porch when I d take Lake Road to school, whilst now, although no tree Has intervened, I look but fail to see Even the roof.""",-0.75,-1,-3,1,193,38,   i cannot understand why from the lake i could make out our front porch when i d take lake road to school  whilst now  although no tree has intervened  i look but fail to see even the roof  ,-0.7667950005128948,-0.6521739130434783,-0.327485586606092,-0.3800097025629982,-0.5912432711008582,-0.5,-0.20841340769231007,-0.5596446952382261,-1.1818138930654354,-1.5,-0.4648008710102471,-1.0664819944598338,0.4273783320054609,1.0,0.12380339593794369,0.5263157894736842,,,,,,,,,,,,,,,,,
13,14,"13,""Maybe some quirk in space Has caused a fold or furrow to displace The fragile vista, the frame house between Goldsworth and Wordsmith on its square of green.""",-1.0,-2,0,-1,162,28,   maybe some quirk in space has caused a fold or furrow to displace the fragile vista  the frame house between goldsworth and wordsmith on its square of green  ,-0.9810701991878347,-0.8695652173913044,-0.5317985003211234,-0.6876366046378063,-1.2935800230773555,-1.0,-0.7021437789704402,-1.5190356013608994,-0.049942921553530216,0.0,-0.03890500585757051,0.0,-0.8296911038785169,-1.0,-0.4936897715095087,-0.7142857142857142,,,,,,,,,,,,,,,,,
14,15,"14,I had a favorite young shagbark there",1.15,1,2,2,40,7,  i had a favorite young shagbark there,0.8616965094166484,1.0,2.025718443123504,3.1631283813339093,0.813430232852136,0.5,1.643075484600678,3.038071202721799,0.7046377261210731,1.0,1.5024324108854492,3.8596491228070176,1.0559130499474496,2.0,2.7060475507181994,5.7142857142857135,,,,,,,,,,,,,,,,,
15,16,"15,""With ample dark jade leaves and a black, spare, Vermiculated trunk.""",0.15,0,0,-1,72,11,   with ample dark jade leaves and a black  spare  vermiculated trunk  ,0.0045957147168887704,0.13043478260869565,0.09927710910027823,0.2625521581344351,0.11109348087563896,0.0,0.07959597555326589,0.0,-0.049942921553530216,0.0,-0.03890500585757051,0.0,-0.8296911038785169,-1.0,-1.0431396147203273,-1.8181818181818181,,,,,,,,,,,,,,,,,
16,17,"16,""The setting sun Bronzed the black bark, around which, like undone Garlands, the shadows of the foliage fell.""",-0.15,-1,2,-2,113,18,   the setting sun bronzed the black bark  around which  like undone garlands  the shadows of the foliage fell  ,-0.25253452369303914,-0.13043478260869565,-0.1816622521114422,-0.1604485410821548,-0.5912432711008582,-0.5,-0.5284238335207277,-1.1814721343918106,0.7046377261210731,1.0,0.5605039895424928,1.5009746588693957,-1.4582258218205055,-2.0,-1.2442454396863785,-2.222222222222222,,,,,,,,,,,,,,,,,
17,18,"17,It is now stout and rough; it has done well.",0.55,0,2,0,47,10,  it is now stout and rough  it has done well ,0.3474360325967927,0.47826086956521746,0.6282181133126898,1.058960371142222,0.11109348087563896,0.0,0.07959597555326589,0.0,0.7046377261210731,1.0,1.0400311858625435,2.7017543859649127,-0.20115638593652793,0.0,-0.13816340237309674,0.0,,,,,,,,,,,,,,,,,
18,19,"18,White butterflies turn lavender as they Pass through its shade where gently seems to sway The phantom of my little daughter s swing.",0.5,0,0,1,135,23,  white butterflies turn lavender as they pass through its shade where gently seems to sway the phantom of my little daughter s swing ,0.3045809928618046,0.4347826086956522,0.20289192597896372,0.4185614115186647,0.11109348087563896,0.0,0.07959597555326589,0.0,-0.049942921553530216,0.0,-0.03890500585757051,0.0,0.4273783320054609,1.0,0.29465130787992655,0.8695652173913043,,,,,,,,,,,,,,,,,
19,20,"19,The house itself is much the same.",0.0,0,0,0,37,7,  the house itself is much the same ,-0.12396940448807517,0.0,-0.07509904613458272,0.0,0.11109348087563896,0.0,0.07959597555326589,0.0,-0.049942921553530216,0.0,-0.03890500585757051,0.0,-0.20115638593652793,0.0,-0.13816340237309674,0.0,,,,,,,,,,,,,,,,,
20,21,"20,One wing We ve had revamped.",0.0,0,0,0,31,6,  one wing we ve had revamped ,-0.12396940448807517,0.0,-0.07509904613458272,0.0,0.11109348087563896,0.0,0.07959597555326589,0.0,-0.049942921553530216,0.0,-0.03890500585757051,0.0,-0.20115638593652793,0.0,-0.13816340237309674,0.0,,,,,,,,,,,,,,,,,
21,22,"21,There s a solarium.",0.0,0,0,0,22,4,  there s a solarium ,-0.12396940448807517,0.0,-0.07509904613458272,0.0,0.11109348087563896,0.0,0.07959597555326589,0.0,-0.049942921553530216,0.0,-0.03890500585757051,0.0,-0.20115638593652793,0.0,-0.13816340237309674,0.0,,,,,,,,,,,,,,,,,
22,23,"22,There s",0.0,0,0,0,10,2,  there s,-0.12396940448807517,0.0,-0.07509904613458272,0.0,0.11109348087563896,0.0,0.07959597555326589,0.0,-0.049942921553530216,0.0,-0.03890500585757051,0.0,-0.20115638593652793,0.0,-0.13816340237309674,0.0,,,,,,,,,,,,,,,,,
23,24,"23,A picture window flanked with fancy chairs.",0.5,1,0,1,46,7,  a picture window flanked with fancy chairs ,0.3045809928618046,0.4347826086956522,0.8382998622384984,1.3752732092756126,0.813430232852136,0.5,1.643075484600678,3.038071202721799,-0.049942921553530216,0.0,-0.03890500585757051,0.0,0.4273783320054609,1.0,1.2839420741725511,2.8571428571428568,,,,,,,,,,,,,,,,,
24,25,"24,""TV s huge paperclip now shines instead Of the stiff vane so often visited By the na ve, the gauzy mockingbird Retelling all the programs she had heard; Switching from chippo-chippo to a clear To-wee, to-wee; then rasping out: come here, Come here, come herrr ; flirting her tail aloft, Or gracefully indulging in a soft Upward hop-flop, and instantly (to-wee!) Returning to her perch the new TV.""",2.4,3,0,-2,400,68,   tv s huge paperclip now shines instead of the stiff vane so often visited by the na ve  the gauzy mockingbird retelling all the programs she had heard  switching from chippo chippo to a clear to wee  to wee  then rasping out  come here  come here  come herrr   flirting her tail aloft  or gracefully indulging in a soft upward hop flop  and instantly  to wee   returning to her perch the new tv  ,1.933072502791348,2.0869565217391304,0.3762274732968221,0.6795467622303027,2.2181037368051304,1.5,0.562435235700261,0.9382278714287909,-0.049942921553530216,0.0,-0.03890500585757051,0.0,-1.4582258218205055,-2.0,-0.4309498240148478,-0.588235294117647,,,,,,,,,,,,,,,,,
25,26,"25,I was an infant when my parents died.",0.1,-1,-3,1,40,8,  i was an infant when my parents died ,-0.0382593250180992,0.08695652173913045,0.08474576283070649,0.24067281162323223,-0.5912432711008582,-0.5,-1.2884485948632198,-2.658312302381574,-1.1818138930654354,-1.5,-2.0619103653327846,-5.065789473684211,0.4273783320054609,1.0,1.1061788896043454,2.5,,,,,,,,,,,,,,,,,
26,27,"26,They both were ornithologists.",0.0,0,0,0,33,4,  they both were ornithologists ,-0.12396940448807517,0.0,-0.07509904613458272,0.0,0.11109348087563896,0.0,0.07959597555326589,0.0,-0.049942921553530216,0.0,-0.03890500585757051,0.0,-0.20115638593652793,0.0,-0.13816340237309674,0.0,,,,,,,,,,,,,,,,,
27,28,"27,I ve tried So often to evoke them that today I have a thousand parents.",0.0,0,0,0,74,15,  i ve tried so often to evoke them that today i have a thousand parents ,-0.12396940448807517,0.0,-0.07509904613458272,0.0,0.11109348087563896,0.0,0.07959597555326589,0.0,-0.049942921553530216,0.0,-0.03890500585757051,0.0,-0.20115638593652793,0.0,-0.13816340237309674,0.0,,,,,,,,,,,,,,,,,
28,29,"28,""Sadly they Dissolve in their own virtues and recede, But certain words, chance words I hear or read, Such as bad heart always to him refer, And cancer of the pancreas to her.""",-1.45,-3,-3,-4,179,33,   sadly they dissolve in their own virtues and recede  but certain words  chance words i hear or read  such as bad heart always to him refer  and cancer of the pancreas to her  ,-1.3667655568027266,-1.2608695652173914,-0.6369777685580236,-0.8460013984331799,-1.9959167750538527,-1.5,-0.9153455302041783,-1.9333180380956902,-1.1818138930654354,-1.5,-0.5293305475485315,-1.2280701754385965,-2.7152952577044833,-4.0,-1.3447983521694042,-2.4242424242424243,,,,,,,,,,,,,,,,,
29,30,"29,A preterist: one who collects cold nests.",-0.5,-1,0,-1,44,7,  a preterist  one who collects cold nests ,-0.552519801837955,-0.4347826086956522,-0.988497954507664,-1.3752732092756126,-0.5912432711008582,-0.5,-1.4838835334941465,-3.038071202721799,-0.049942921553530216,0.0,-0.03890500585757051,0.0,-0.8296911038785169,-1.0,-1.5602688789187447,-2.8571428571428568,,,,,,,,,,,,,,,,,
30,31,"30,""Here was my bedroom, now reserved for guests.""",0.0,0,0,0,50,8,   here was my bedroom  now reserved for guests  ,-0.12396940448807517,0.0,-0.07509904613458272,0.0,0.11109348087563896,0.0,0.07959597555326589,0.0,-0.049942921553530216,0.0,-0.03890500585757051,0.0,-0.20115638593652793,0.0,-0.13816340237309674,0.0,,,,,,,,,,,,,,,,,
31,32,"31,""Here, tucked away by the Canadian maid, I listened to the buzz downstairs and prayed For everybody to be always well, Uncles and aunts, the maid, her niece Ad le Who d seen the Pope, people in books, and God.""",1.05,1,1,3,213,40,   here  tucked away by the canadian maid  i listened to the buzz downstairs and prayed for everybody to be always well  uncles and aunts  the maid  her niece ad le who d seen the pope  people in books  and god  ,0.7759864299466724,0.9130434782608696,0.2605750526925247,0.5054129044087877,0.813430232852136,0.5,0.3532048896365631,0.5316624604763148,0.32734740228377146,0.5,0.09596201810744376,0.3377192982456141,1.6844477678894387,3.0,0.6084419728133684,1.4999999999999998,,,,,,,,,,,,,,,,,
32,33,"32,""I was brought up by dear bizarre Aunt Maud, A poet and a painter with a taste For realistic objects interlaced With grotesque growths and images of doom.""",-0.9,-2,0,-1,158,28,   i was brought up by dear bizarre aunt maud  a poet and a painter with a taste for realistic objects interlaced with grotesque growths and images of doom  ,-0.8953601197178588,-0.782608695652174,-0.48612855490246926,-0.6188729441740257,-1.2935800230773555,-1.0,-0.7021437789704402,-1.5190356013608994,-0.049942921553530216,0.0,-0.03890500585757051,0.0,-0.8296911038785169,-1.0,-0.4936897715095087,-0.7142857142857142,,,,,,,,,,,,,,,,,
33,34,"33,She lived to hear the next babe cry.",-0.75,-1,-1,-1,39,8,  she lived to hear the next babe cry ,-0.7667950005128948,-0.6521739130434783,-1.2739351133742518,-1.8050460871742415,-0.5912432711008582,-0.5,-1.2884485948632198,-2.658312302381574,-0.42723324539083185,-0.5,-0.7132401256826417,-1.6885964912280702,-0.8296911038785169,-1.0,-1.3825056943505387,-2.5,,,,,,,,,,,,,,,,,
34,35,"34,Her room We ve kept intact.",0.5,0,2,1,30,6,  her room we ve kept intact ,0.3045809928618046,0.4347826086956522,0.9905330136340119,1.604485410821548,0.11109348087563896,0.0,0.07959597555326589,0.0,0.7046377261210731,1.0,1.7593219803426192,4.502923976608187,0.4273783320054609,1.0,1.520959653596826,3.333333333333333,,,,,,,,,,,,,,,,,
35,36,"35,""Its trivia create A still life in her style: the paperweight Of convex glass enclosing a lagoon, The verse book open at the Index (Moon, Moonrise, Moor, Moral), the forlorn guitar, The human skull; and from the local Star A curio: Red Sox Beat Yanks - On Chapman s Homer, thumbtacked to the door.""",0.4,-1,0,2,301,54,   its trivia create a still life in her style  the paperweight of convex glass enclosing a lagoon  the verse book open at the index  moon  moonrise  moor  moral   the forlorn guitar  the human skull  and from the local star a curio  red sox beat yanks   on chapman s homer  thumbtacked to the door  ,0.2188709133918287,0.3478260869565218,0.019623803622625703,0.14262092540635984,-0.5912432711008582,-0.5,-0.12307729413806534,-0.39382404479727023,-0.049942921553530216,0.0,-0.03890500585757051,0.0,1.0559130499474496,2.0,0.23053061006466385,0.7407407407407407,,,,,,,,,,,,,,,,,
36,37,"36,My God died young.",-0.1,-1,-2,2,21,4,  my god died young ,-0.20967948395805114,-0.08695652173913045,-0.39478866406516117,-0.48134562324646446,-0.5912432711008582,-0.5,-2.6564931652797057,-5.316624604763148,-0.8045235692281336,-1.0,-2.7362454851578555,-6.754385964912281,1.0559130499474496,2.0,4.839205765536672,10.0,,,,,,,,,,,,,,,,,
37,38,"37,Theolatry I found",0.6,0,0,1,20,3,  theolatry i found,0.39029107233178056,0.5217391304347826,2.482417897310045,3.8507649859717152,0.11109348087563896,0.0,0.07959597555326589,0.0,-0.049942921553530216,0.0,-0.03890500585757051,0.0,0.4273783320054609,1.0,3.180082709566749,6.666666666666666,,,,,,,,,,,,,,,,,
38,39,"38,""Degrading, and its premises, unsound.""",-1.25,-2,-2,0,42,5,   degrading  and its premises  unsound  ,-1.1953453978627746,-1.0869565217391306,-3.271995225440367,-4.813456232464644,-1.2935800230773555,-1.0,-4.298146649779489,-8.506599367621037,-0.8045235692281336,-1.0,-2.196777389297799,-5.403508771929825,-0.20115638593652793,0.0,-0.13816340237309674,0.0,,,,,,,,,,,,,,,,,
39,40,"39,No free man needs a God; but was I free?",0.5,1,1,1,43,10,  no free man needs a god  but was i free ,0.3045809928618046,0.4347826086956522,0.5642801897265741,0.9626912464929289,0.813430232852136,0.5,1.1740316318864545,2.1266498419052593,0.32734740228377146,0.5,0.5005630900024864,1.3508771929824563,0.4273783320054609,1.0,0.857310431208857,2.0,,,,,,,,,,,,,,,,,
40,41,"40,""How fully I felt nature glued to me And how my childish palate loved the taste Half-fish, half-honey, of that golden paste!""",0.75,1,1,1,128,22,   how fully i felt nature glued to me and how my childish palate loved the taste half fish  half honey  of that golden paste  ,0.5188561915367446,0.6521739130434783,0.36084134195256967,0.6563803953360878,0.813430232852136,0.5,0.577066728431988,0.9666590190478451,0.32734740228377146,0.5,0.20630776498790995,0.6140350877192983,0.4273783320054609,1.0,0.3143247038005186,0.9090909090909091,,,,,,,,,,,,,,,,,
41,42,"41,""My picture book was at an early age The painted parchment papering our cage: Mauve rings around the moon; blood-orange sun; Twinned Iris; and that rare phenomenon The iridule when, beautiful and strange,""",0.25,0,2,1,208,33,   my picture book was at an early age the painted parchment papering our cage  mauve rings around the moon  blood orange sun  twinned iris  and that rare phenomenon the iridule when  beautiful and strange  ,0.09030579418686474,0.2173913043478261,0.021776595662562254,0.1458623100746862,0.11109348087563896,0.0,0.07959597555326589,0.0,0.7046377261210731,1.0,0.2880453552697368,0.8187134502923977,0.4273783320054609,1.0,0.16349533507598013,0.6060606060606061,,,,,,,,,,,,,,,,,
42,43,"42,In a bright sky above a mountain range One opal cloudlet in an oval form Reflects the rainbow of a thunderstorm Which in a distant valley has been staged For we are most artistically caged.",0.1,1,1,1,192,35,  in a bright sky above a mountain range one opal cloudlet in an oval form reflects the rainbow of a thunderstorm which in a distant valley has been staged for we are most artistically caged ,-0.0382593250180992,0.08695652173913045,-0.03856308979965948,0.0550109283710245,0.813430232852136,0.5,0.39229187736274834,0.6076142405443598,0.32734740228377146,0.5,0.11522873581673149,0.38596491228070173,0.4273783320054609,1.0,0.14625769293603288,0.5714285714285714,,,,,,,,,,,,,,,,,
43,44,"43,And there s the wall of sound: the nightly wall Raised by a trillion crickets in the fall.",-0.25,-1,0,-1,93,18,  and there s the wall of sound  the nightly wall raised by a trillion crickets in the fall ,-0.3382446031630151,-0.2173913043478261,-0.25270438942934853,-0.26741423513692464,-0.5912432711008582,-0.5,-0.5284238335207277,-1.1814721343918106,-0.049942921553530216,0.0,-0.03890500585757051,0.0,-0.8296911038785169,-1.0,-0.6912044210297377,-1.111111111111111,,,,,,,,,,,,,,,,,
44,45,"44,Impenetrable!",-0.4,0,0,0,16,1,  impenetrable ,-0.466809722367979,-0.3478260869565218,-5.190132933023838,-7.701529971943431,0.11109348087563896,0.0,0.07959597555326589,0.0,-0.049942921553530216,0.0,-0.03890500585757051,0.0,-0.20115638593652793,0.0,-0.13816340237309674,0.0,,,,,,,,,,,,,,,,,
45,46,"45,Halfway up the hill I d pause in thrall of their delirious trill.",-0.5,-1,0,-2,68,13,  halfway up the hill i d pause in thrall of their delirious trill ,-0.552519801837955,-0.4347826086956522,-0.5669292275662419,-0.7405317280714838,-0.5912432711008582,-0.5,-0.7622776062414947,-1.6358844937732766,-0.049942921553530216,0.0,-0.03890500585757051,0.0,-1.4582258218205055,-2.0,-1.6696616078837947,-3.076923076923077,,,,,,,,,,,,,,,,,
46,47,"46,That s Dr. Sutton s light.",0.0,0,0,0,29,6,  that s dr  sutton s light ,-0.12396940448807517,0.0,-0.07509904613458272,0.0,0.11109348087563896,0.0,0.07959597555326589,0.0,-0.049942921553530216,0.0,-0.03890500585757051,0.0,-0.20115638593652793,0.0,-0.13816340237309674,0.0,,,,,,,,,,,,,,,,,
47,48,"47,That s the Great Bear.",0.5,1,3,0,25,5,  that s the great bear ,0.3045809928618046,0.4347826086956522,1.203659425587731,1.9253824929858578,0.813430232852136,0.5,2.268467288219643,4.253299683810519,1.0819280499583748,1.5,3.1979035693027713,8.105263157894736,-0.20115638593652793,0.0,-0.13816340237309674,0.0,,,,,,,,,,,,,,,,,
48,49,"48,A thousand years ago five minutes were Equal to forty ounces of fine sand.",0.25,1,2,0,77,14,  a thousand years ago five minutes were equal to forty ounces of fine sand ,0.09030579418686474,0.2173913043478261,0.15325068095868757,0.34381830231890315,0.813430232852136,0.5,0.8613357300769721,1.5190356013608994,0.7046377261210731,1.0,0.7317637025139395,1.9298245614035088,-0.20115638593652793,0.0,-0.13816340237309674,0.0,,,,,,,,,,,,,,,,,
49,50,"49,Outstare the stars.",0.0,0,0,0,22,3,  outstare the stars ,-0.12396940448807517,0.0,-0.07509904613458272,0.0,0.11109348087563896,0.0,0.07959597555326589,0.0,-0.049942921553530216,0.0,-0.03890500585757051,0.0,-0.20115638593652793,0.0,-0.13816340237309674,0.0,,,,,,,,,,,,,,,,,
50,51,"50,""Infinite foretime and Infinite aftertime: above your head They close like giant wings, and you are dead.""",0.1,0,-1,1,109,17,   infinite foretime and infinite aftertime  above your head they close like giant wings  and you are dead  ,-0.0382593250180992,0.08695652173913045,0.00012204043731808057,0.11325779370505046,0.11109348087563896,0.0,0.07959597555326589,0.0,-0.42723324539083185,-0.5,-0.35623917989289816,-0.7946336429308566,0.4273783320054609,1.0,0.4474094409104054,1.176470588235294,,,,,,,,,,,,,,,,,
51,52,"51,""The regular vulgarian, I daresay, Is happier: he sees the Milky Way Only when making water.""",0.25,1,0,0,96,16,   the regular vulgarian  i daresay  is happier  he sees the milky way only when making water  ,0.09030579418686474,0.2173913043478261,0.12470696507202879,0.3008410145290403,0.813430232852136,0.5,0.7636182607615088,1.329156151190787,-0.049942921553530216,0.0,-0.03890500585757051,0.0,-0.20115638593652793,0.0,-0.13816340237309674,0.0,,,,,,,,,,,,,,,,,
52,53,"52,""Then as now I walked at my own risk: whipped by the bough, Tripped by the stump.""",-1.55,-2,-2,-1,85,17,   then as now i walked at my own risk  whipped by the bough  tripped by the stump  ,-1.4524756362727027,-1.347826086956522,-1.2410258879990455,-1.7554958024282823,-1.2935800230773555,-1.0,-1.2079753848387207,-2.5019409904767755,-0.8045235692281336,-1.0,-0.6735733539282258,-1.5892672858617132,-0.8296911038785169,-1.0,-0.7237362456565989,-1.176470588235294,,,,,,,,,,,,,,,,,
53,54,"53,""Asthmatic, lame and fat,""",-1.0,-2,-2,-1,29,4,   asthmatic  lame and fat  ,-0.9810701991878347,-0.8695652173913044,-3.271995225440367,-4.813456232464644,-1.2935800230773555,-1.0,-5.392582306112677,-10.633249209526296,-0.8045235692281336,-1.0,-2.7362454851578555,-6.754385964912281,-0.8296911038785169,-1.0,-2.6268479863279803,-5.0,,,,,,,,,,,,,,,,,
54,55,"54,I never bounced a ball or swung a bat.",0.0,0,0,0,41,9,  i never bounced a ball or swung a bat ,-0.12396940448807517,0.0,-0.07509904613458272,0.0,0.11109348087563896,0.0,0.07959597555326589,0.0,-0.049942921553530216,0.0,-0.03890500585757051,0.0,-0.20115638593652793,0.0,-0.13816340237309674,0.0,,,,,,,,,,,,,,,,,
