"","sent_raw","jockers_rinker","jockers","huliu","lmcd","nrc","senticnet","sentiword"
"31","30,""Apologize, Pull out his eyes, Pull out his eyes, Apologize.""",0.505964425626941,0.505964425626941,0,0,1.26491106406735,-1.12577084701994,-0.658807845868412
"32","31,The wide playgrounds were swarming with boys.",0,0,0,0,0,0.0789945748589285,-0.0944911182523068
"33","32,All were shouting and the prefects urged them on with strong cries.",-0.144337567297406,-0.144337567297406,0.288675134594813,0.288675134594813,0,-0.411939417066798,-0.0180421959121758
"34","33,The evening air was pale and chilly and after every charge and thud of the footballers the greasy leather orb flew like a heavy bird through the grey light.",-0.129986736723936,-0.129986736723936,-0.222834405812462,0,-0.185695338177052,0.0183095603442573,0.0800811145888536
"35","34,""He kept on the fringe of his line, out of sight of his prefect, out of the reach of the rude feet, feigning to run now and then.""",-0.0944911182523068,-0.0944911182523068,-0.188982236504614,0,0,-0.369271290130015,-0.21260501606769
"36","35,He felt his body small and weak amid the throng of the players and his eyes were weak and watery.",-0.279508497187474,-0.279508497187474,-0.447213595499958,-0.447213595499958,-0.447213595499958,-0.190289384885232,-0.307459346906221
"37","36,Rody Kickham was not like that: he would be captain of the third line all the fellows said.",-0.36533850361305,-0.117851130197758,-0.483189633810807,0,0.235702260395516,0.355439008676438,-0.058925565098879
"38","37,Rody Kickham was a decent fellow but Nasty Roche was a stink.",-0.974018771636358,-0.974018771636358,-1.29874943054206,0,-1.29846075540747,-0.44582237231473,-0.568275044645801
"39","38,Rody Kickham had greaves in his number and a hamper in the refectory.",-0.138675049056307,-0.138675049056307,-0.277350098112615,-0.277350098112615,-0.277350098112615,-0.208012573584461,-0.0346687622640768
"40","39,Nasty Roche had big hands.",0.111803398874989,0.111803398874989,0,0,0,0.229420574491478,0.0279508497187474
"41","40,He called the Friday pudding dog-in-the-blanket.",0,0,0,0,0,0.602,-0.0416666666666667
"42","41,And one day he had asked:",0,0,0,0,0,0.000408248290463863,0.0680413817439772
"43","42,What is your name?",0,0,0,0,0,-0.385,0.0833333333333333
"44","43,Stephen had answered: Stephen Dedalus.",0,0,0,0,0,0,0
"45","44,Then Nasty Roche had said:",-0.447213595499958,-0.447213595499958,-0.447213595499958,0,-0.447213595499958,-0.0612682625834943,0
"46","45,What kind of a name is that?",0,0,0,0,0,-0.058206528843421,0.0125988157669742
"47","46,And when Stephen had not been able to answer Nasty Roche had asked:",0.277350098112615,0.277350098112615,0.277350098112615,-0.277350098112615,0.277350098112615,-0.122588743365776,-0.0520031433961152
"48","47,What is your father?",0,0,0,0,0,0.029,0
"49","48,Stephen had answered:",0,0,0,0,0,0,0
"50","49,A gentleman.",0.707106781186547,0.707106781186547,0,0,0.707106781186547,0.0254558441227157,0
"51","50,Then Nasty Roche had asked:",-0.447213595499958,-0.447213595499958,-0.447213595499958,0,-0.447213595499958,-0.0612682625834943,0
"52","51,Is he a magistrate?",0,0,0,0,0,0,0
"53","52,""He crept about from point to point on the fringe of his line, making little runs now and then.""",-0.137649440322337,-0.137649440322337,-0.229415733870562,0,0,0.200968182870612,0.215077250503652
"54","53,But his hands were bluish with cold.",-0.188982236504614,-0.188982236504614,-0.377964473009227,0,-0.377964473009227,0.0517811328022641,-0.0826797284707684
"55","54,He kept his hands in the side pockets of his belted grey suit.",0,0,0,0,0,0.0282897100074867,-0.057781270440128
"56","55,That was a belt round his pocket.",0,0,0,0,-0.377964473009227,0.350373066479554,0.188982236504614
"57","56,And belt was also to give a fellow a belt.",0.126491106406735,0.126491106406735,0,0,-0.316227766016838,0.382635596880374,0.362344315227627
"58","57,One day a fellow said to Cantwell:",0.151185789203691,0.151185789203691,0,0,0.377964473009227,0.506094429359355,0.0629940788348712
"59","58,I'd give you such a belt in a second.",0,0,0,0,-0.333333333333333,0.384333333333333,0.131944444444444
"60","59,Cantwell had answered:",0,0,0,0,0,0,0
"61","60,Go and fight your match.",-0.223606797749979,-0.223606797749979,0,0,-0.447213595499958,-0.10822569011099,0.167705098312484
"62","61,Give Cecil Thunder a belt.",0,0,0,0,-0.447213595499958,0.0398020099994963,0.223606797749979
"63","62,I'd like to see you.",0.223606797749979,0.223606797749979,0.447213595499958,0,0,0.0169941166289984,0.257147817412476
"64","63,He'd give you a toe in the rump for yourself.",0,0,0,0,0,0.342474670596235,0.0461165492107889
"65","64,That was not a nice expression.",-0.204124145231932,-0.204124145231932,-0.408248290463863,0,0,-0.332314108437585,0.153093108923949
"66","65,His mother had told him not to speak with the rough boys in the college.",0.0645497224367903,0.0645497224367903,0.258198889747161,0,0,0.202944327341269,0.0968245836551854
"67","66,Nice mother!",0,0,0,0,0,0.0410121933088198,0
"68","67,The first day in the hall of the castle when she had said goodbye she had put up her veil double to her nose to kiss him: and her nose and eyes were red.",0.0857492925712544,0.0857492925712544,0,0,0.171498585142509,0.573319770131407,0.0821764053807855
"69","68,But he had pretended not to see that she was going to cry.",-0.138675049056307,-0.138675049056307,-0.277350098112615,0,0,-0.257380891048506,-0.254815402640965
"70","69,She was a nice mother but she was not so nice when she cried.",-0.0332740246180968,-0.0332740246180968,-0.601070533061043,0,0,-0.09856006626998,0
"71","70,And his father had given him two five-shilling pieces for pocket money.",0.166410058867569,0.166410058867569,0,0,0.277350098112615,0.347242322836993,0
"72","71,""And his father had told him if he wanted anything to write home to him and, whatever he did, never to peach on a fellow.""",-0.16,-0.16,-0.2,0,-0.2,0.2714,0.15
"73","72,""Then at the door of the castle the rector had shaken hands with his father and mother, his soutane fluttering in the breeze, and the car had driven off with his father and mother on it.""",0.0166666666666667,0.0166666666666667,0.166666666666667,0,0,0.3055,0.00694444444444445
"74","73,""They had cried to him from the car, waving their hands:""",-0.301511344577764,-0.301511344577764,0,0,0,0.2345758260815,0
"75","74,""Goodbye, Stephen, goodbye!""",0,0,0,0,0,0.132790561913614,0
"76","75,""Goodbye, Stephen, goodbye!""",0,0,0,0,0,0.132790561913614,0
"77","76,""He was caught in the whirl of a scrimmage and, fearful of the flashing eyes and muddy boots, bent down to look through the legs.""",-0.33,-0.33,-0.6,0,-0.6,-0.2878,-0.297916666666667
"78","77,The fellows were struggling and groaning and their legs were rubbing and kicking and stamping.",-0.129099444873581,-0.129099444873581,-0.258198889747161,0,0,0,-0.0645497224367903
"79","78,Then Jack Lawton's yellow boots dodged out the ball and all the other boots and legs ran after.",0,0,0,0,0,0.12775062513437,-0.0294627825494395
"80","79,He ran after them a little way and then stopped.",-0.025298221281347,-0.025298221281347,0,-0.0632455532033676,0,0.00423745206462563,0.0237170824512628
"81","80,It was useless to run on.",-0.306186217847897,-0.306186217847897,-0.408248290463863,0,-0.408248290463863,-0.0861403892878751,-0.204124145231932
"82","81,Soon they would be going home for the holidays.",-0.35,0,-0.35,0,0,-0.042,-0.0416666666666667
"83","82,After supper in the study hall he would change the number pasted up inside his desk from seventy-seven to seventy-six.",0.0533001790889026,0.0533001790889026,0,0,0.21320071635561,0.353060386284891,0.0466376567027898
"84","83,It would be better to be in the study hall than out there in the cold.",-0.125,0.1375,-0.2625,0.25,0,0.03525,0.0859375
"85","84,The sky was pale and cold but there were lights in the castle.",-0.166548733916625,-0.166548733916625,-0.277627448210727,0,0.277072748014502,0.181147611030979,-0.0693981948621158
"86","85,He wondered from which window Hamilton Rowan had thrown his hat on the ha-ha and had there been flowerbeds at that time under the windows.",0,0,0,0,0,0.19219381243542,0.073543550676819
"87","86,One day when he had been called to the castle the butler had shown him the marks of the soldiers' slugs in the wood of the door and had given him a piece of shortbread that the community ate.",0.160128153805087,0.160128153805087,0,0,0.320256307610174,0.340912839451031,0.066720064085453
"88","87,It was nice and warm to see the lights in the castle.",0.288675134594813,0.288675134594813,0.577350269189626,0,0,0.130481160836855,0.0541265877365274
"89","88,It was like something in a book.",0,0,0,0,0,0.188604272031604,0.0472455591261534
"90","89,Perhaps Leicester Abbey was like that.",0,0,0,0,0,0,0
"91","90,And there were nice sentences in Doctor Cornwell's Spelling Book.",0.158113883008419,0.158113883008419,0.316227766016838,0,0.632455532033676,0.451573249872045,0
"92","91,They were like poetry but they were only sentences to learn the spelling from.",0.0428954293269441,0.0428954293269441,0.000267261241912425,0,0.10690449676497,0.0601447371412139,0.010089111882194
"93","92,Wolsey died in Leicester Abbey Where the abbots buried him.",-0.347850542618522,-0.347850542618522,-0.316227766016838,0,-0.316227766016838,0,-0.118585412256314
"94","93,""Canker is a disease of plants, Cancer one of animals.""",-0.869626356546304,-0.869626356546304,-0.316227766016838,0,-0.948683298050514,-0.64099368171613,-0.197642353760524
"95","94,""It would be nice to lie on the hearthrug before the fire, leaning his head upon his hands, and think on those sentences.""",-0.271068738274197,-0.0521286035142687,-0.218940134759929,-0.208514414057075,-0.208514414057075,0.0867419962477431,-0.12163340819996
"96","95,He shivered as if he had cold slimy water next his skin.",-0.375277674973257,-0.375277674973257,-0.288675134594813,0,-0.577350269189626,-0.298201414036442,-0.0992320775169669
"97","96,""That was mean of Wells to shoulder him into the square ditch because he would not swop his little snuff box for Wells's seasoned hacking chestnut, the conqueror of forty.""",-0.00912870929175277,-0.00912870929175277,-0.0365148371670111,0,-0.0730296743340221,0.0972755262129175,-0.0136930639376291
"98","97,How cold and slimy the water had been!",-0.459619407771256,-0.459619407771256,-0.353553390593274,0,-0.707106781186547,-0.160159685938753,-0.0773398041922786
"99","98,A fellow had once seen a big rat jump into the scum.",-0.101036297108185,-0.101036297108185,-0.288675134594813,0,0,-0.200051868274205,-0.102239110168996
"100","99,Mother was sitting at the fire with Dante waiting for Brigid to bring in the tea.",-0.0625,-0.0625,0,0,0,0.17325,-0.1875
"101","100,She had her feet on the fender and her jewelly slippers were so hot and they had such a lovely warm smell!",0.159900537266708,0.159900537266708,0.426401432711221,0,0,0.302745017224967,-0.0266500895444513
"102","101,Dante knew a lot of things.",0,0,0,0,0,0.0228619042659763,0.102062072615966
"103","102,She had taught him where the Mozambique Channel was and what was the longest river in America and what was the name of the highest mountain in the moon.",0,0,0,0.185695338177052,0,0.093033364426703,0.0309492230295086
"104","103,Father Arnall knew more than Dante because he was a priest but both his father and uncle Charles said that Dante was a clever woman and a well-read woman.",0.283035631590795,0.283035631590795,0.365148371670111,0,0.18275676002089,0.756318311750549,0.224675793088619
"105","104,And when Dante made that noise after dinner and then put up her hand to her mouth: that was heartburn.",-0.268328157299975,-0.0447213595499958,-0.223606797749979,0,-0.223606797749979,0.31796886640047,-0.0419262745781211
"106","105,A voice cried far out on the playground:",-0.176776695296637,-0.176776695296637,0,0,0.353553390593274,-0.318198051533946,0.0441941738241592
"107","106,All in!",0,0,0,0,0,0,0
"108","107,Then other voices cried from the lower and third lines:",-0.316227766016838,-0.316227766016838,0,0,-0.316227766016838,0.0091706052144883,-0.0988211768802618
"109","108,All in!",0,0,0,0,0,0,0
"110","109,All in!",0,0,0,0,0,0,0
"111","110,""The players closed around, flushed and muddy, and he went among them, glad to go in.""",0.125,0.125,0,-0.25,0,-0.07875,-0.15625
"112","111,Rody Kickham held the ball by its greasy lace.",-0.166666666666667,-0.166666666666667,-0.333333333333333,0,0,-0.058,-0.25
"113","112,A fellow asked him to give it one last: but he walked on without even answering the fellow.",0.306412938514171,0.306412938514171,0,0,0.766032346285427,0.412361104561955,0.0405113260054793
"114","113,Simon Moonan told him not to because the prefect was looking.",0,0,0,0,0,0.157087410525015,0.0376889180722205
"115","114,The fellow turned to Simon Moonan and said:",0.14142135623731,0.14142135623731,0,0,0.353553390593274,0.204353859762912,-0.0883883476483184
"116","115,We all know why you speak.",0,0,0,0,0,0.331089363566193,0.280670699693906
"117","116,You are McGlade's suck.",-0.375,-0.375,-0.5,0,-0.5,-0.01,0.0625
"118","117,Suck was a queer word.",-0.111803398874989,-0.111803398874989,-0.447213595499958,0,0.447213595499958,-0.415908643814961,0
"119","118,The fellow called Simon Moonan that name because Simon Moonan used to tie the prefect's false sleeves behind his back and the prefect used to let on to be angry.",-0.173445476543303,-0.173445476543303,-0.365148371670111,0,0,0.200831604418561,-0.205395959064437
"120","119,But the sound was ugly.",-0.335410196624968,-0.335410196624968,-0.447213595499958,0,-0.447213595499958,-0.237470419210478,-0.111803398874989
"121","120,Once he had washed his hands in the lavatory of the Wicklow Hotel and his father pulled the stopper up by the chain after and the dirty water went down through the hole in the basin.",-0.125,-0.125,-0.166666666666667,0,-0.166666666666667,0.205166666666667,-0.159722222222222
"122","121,And when it had all gone down slowly the hole in the basin had made a sound like that: suck.",-0.111803398874989,-0.111803398874989,-0.223606797749979,-0.223606797749979,-0.223606797749979,0.112921432863739,0.197985185507794
"123","122,Only louder.",-0.176776695296637,-0.176776695296637,-0.707106781186547,0,0,0,0
"124","123,To remember that and the white look of the lavatory made him feel cold and then hot.",-0.0848874687627165,-0.0848874687627165,0,0,0,0.263151153164421,0.123794225278962
"125","124,There were two cocks that you turned and water came out: cold and hot.",-0.200445931434318,-0.200445931434318,0,0,-0.267261241912424,-0.353586623050137,-0.141982534765975
"126","125,He felt cold and then a little hot: and he could see the names printed on the cocks.",-0.0353553390593274,-0.0353553390593274,0,0,-0.0471404520791032,-0.0142835569799683,0.0869152085208465
"127","126,That was a very queer thing.",-0.183711730708738,-0.183711730708738,-0.734846922834954,0,0,-0.683407638236507,-0.0918558653543692
"128","127,And the air in the corridor chilled him too.",0,0,0,0,0,0.219666666666667,-0.0833333333333333
"129","128,It was queer and wettish.",-0.111803398874989,-0.111803398874989,-0.447213595499958,0,0,-0.415908643814961,0
"130","129,But soon the gas would be lit and in burning it made a light noise like a little song.",-0.53912697459582,-0.0688247201611685,-0.653834841531101,0,-0.229415733870562,-0.011424903546754,-0.0903324452115337
"131","130,Always the same: and when the fellows stopped talking in the playroom you could hear it.",-0.1,-0.1,0,-0.25,0,-0.1195,-0.125
"132","131,It was the hour for sums.",0,0,0,0,0,0.271076864868005,0
"133","132,Father Arnall wrote a hard sum on the board and then said:",-0.0721687836487032,-0.0721687836487032,-0.288675134594813,0,0,0.103923048454133,0.0144337567297406
"134","133,""Now then, who will win?""",0.223606797749979,0.223606797749979,0.447213595499958,0.447213595499958,0,0.389523041680463,0.195655948031232
"135","134,""Go ahead, York!""",0.461880215351701,0.461880215351701,0,0,0.577350269189626,-0.155307222412009,0.144337567297406
"136","135,""Go ahead, Lancaster!""",0.461880215351701,0.461880215351701,0,0,0.577350269189626,-0.155307222412009,0.144337567297406
"137","136,""Stephen tried his best, but the sum was too hard and he felt confused.""",-0.317372724771004,-0.317372724771004,-0.935414346693485,-0.33407655239053,0,-0.396816128929472,-0.19543478314846
"138","137,The little silk badge with the white rose on it that was pinned on the breast of his jacket began to flutter.",0.170560573084488,0.170560573084488,0.21320071635561,0,0.0852802865422441,-0.219852578705905,-0.0124367084540773
"139","138,""He was no good at sums, but he tried his best so that York might not lose.""",0.227377148471562,0.227377148471562,0.848874687627165,0.848874687627165,0.303169531295416,0.315356946453492,0.541915537190557
"140","139,""Father Arnall's face looked very black, but he was not in a wax: he was laughing.""",0.0375,0.0375,0,0,-0.2,-0.06885,-0.4078125
"141","140,Then Jack Lawton cracked his fingers and Father Arnall looked at his copybook and said:",-0.129099444873581,-0.129099444873581,-0.258198889747161,0,-0.258198889747161,0.0149755356053353,0
"142","141,Right.",0,0,0,0,0,0,0
"143","142,Bravo Lancaster!",0,0,0,0,0,0,0
"144","143,The red rose wins.",0.25,0.25,0.5,0,0,0.0395,-0.15625
"145","144,""Come on now, York!""",0,0,0,0,0,0.056,0.15625
"146","145,Forge ahead!",0.565685424949238,0.565685424949238,0,0,0.707106781186547,0.19869700551342,0.176776695296637
"147","146,Jack Lawton looked over from his side.",0,0,0,0,0,0.0529150262212918,-0.0472455591261534
"148","147,The little silk badge with the red rose on it looked very rich because he had a blue sailor top on.",0.440800138276705,0.222582248040712,0.611010092660779,0,0.261861468283191,0.200629528282971,0.084559432466447
"149","148,""Stephen felt his own face red too, thinking of all the bets about who would get first place in elements, Jack Lawton or he.""",0,0,0,0,0,0.646052919659063,-0.00255155181539914
"150","149,Some weeks Jack Lawton got the card for first and some weeks he got the card for first.",0,0,0,0,0,0.599626550446192,0.235702260395516
"151","150,His white silk badge fluttered and fluttered as he worked at the next sum and heard Father Arnall's voice.",0.286769667338202,0.286769667338202,0.229415733870562,0,0.458831467741123,-0.0605657537418283,-0.0955898891127341
"152","151,Then all his eagerness passed away and he felt his face quite cool.",0.582435206036491,0.582435206036491,0.776580274715321,0,0.776580274715321,0.71916880440601,-0.1352081728299
"153","152,He thought his face must be white because it felt so cool.",0.331976404784035,0.331976404784035,0.288675134594813,0,0.577350269189626,0.318697348592673,-0.192450089729875
"154","153,He could not get out the answer for the sum but it did not matter.",0,0,0,0,0,-0.63876055713551,0.0355023473402347
"155","154,White roses and red roses: those were beautiful colours to think of.",0.21650635094611,0.21650635094611,0.288675134594813,0.288675134594813,0.288675134594813,0.224877929849359,0.198464155033934
"156","155,And the cards for first place and second place and third place were beautiful colours too: pink and cream and lavender.",0.163663417676994,0.163663417676994,0.218217890235992,0.218217890235992,0.436435780471985,0.39148289508337,0.109108945117996
"157","156,Lavender and cream and pink roses were beautiful to think of.",0.226133508433323,0.226133508433323,0.301511344577764,0.301511344577764,0.603022689155527,0.271661721464565,0.339200262649984
"158","157,Perhaps a wild rose might be like those colours and he remembered the song about the wild rose blossoms on the little green place.",0,0,-0.204124145231932,0,-0.367423461417477,-0.314024585024803,0.0501805190361832
"159","158,But you could not have a green rose.",0,0,0,0,-0.353553390593274,-0.274003877709787,0.331456303681194
"160","159,But perhaps somewhere in the world you could.",0,0,0,0,0,-0.562149891043305,0
"161","160,The bell rang and then the classes began to file out of the rooms and along the corridors towards the refectory.",0,0,0,0,0,-0.134204002495135,0.0545544725589981
"162","161,He sat looking at the two prints of butter on his plate but could not eat the damp bread.",-0.309711240725258,-0.309711240725258,0,0,-0.516185401208764,-0.0457110849737094,0.121877108618736
"163","162,The tablecloth was damp and limp.",-0.204124145231932,-0.204124145231932,-0.408248290463863,0,-0.408248290463863,0.00489897948556636,-0.165850868000944
"164","163,""But he drank off the hot weak tea which the clumsy scullion, girt with a white apron, poured into his cup.""",-0.649198223452077,-0.649198223452077,-0.490990253030983,-0.490990253030983,-0.272772362794991,-1.43549183644492,-0.564866101287959
"165","164,He wondered whether the scullion's apron was damp too or whether all white things were cold and damp.",-0.0235702260395516,-0.0235702260395516,-0.235702260395516,0,0,0.0221560124771785,-0.0908435795274384
"166","165,Nasty Roche and Saurin drank cocoa that their people sent them in tins.",0,0,0,0,0,0.143667350822334,0
"167","166,They said they could not drink the tea; that it was hogwash.",0,0,0,0,0,-0.00317542648054294,-0.0721687836487032
"168","167,""Their fathers were magistrates, the fellows said.""",0,0,0,0,0,0,0
"169","168,All the boys seemed to him very strange.",-0.318198051533946,-0.318198051533946,-0.636396103067893,0,0,0.051618795026618,0
"170","169,They had all fathers and mothers and different clothes and voices.",0,0,0,0,0,0.352466761811406,0.150755672288882
"171","170,He longed to be at home and lay his head on his mother's lap.",0,0,0,0,0,-0.145390115600359,-0.133630620956212
"172","171,But he could not: and so he longed for the play and study and prayers to be over and to be in bed.",0.0521286035142687,0.0521286035142687,0,0,0.208514414057075,0.31861002467921,0.188966187739224
"173","172,He drank another cup of hot tea and Fleming said:",-0.0790569415042095,-0.0790569415042095,0.316227766016838,0,0,-0.171395449181126,0.0197642353760524
"174","173,What's up?",0,0,0,0,0,0,0.198873782208716
"175","174,Have you a pain or what's up with you?",-0.25,-0.25,-0.333333333333333,0,-0.333333333333333,-0.19,-0.0729166666666667
"176","175,""I don't know, Stephen said.""",0,0,0,0,0,-0.0617154761789942,-0.0838525491562421
"177","176,""Sick in your breadbasket, Fleming said, because your face looks white.""",-0.105528970602217,-0.105528970602217,-0.301511344577764,0,0,-0.0666340071516858,-0.389452153412945
"178","177,It will go away.",0,0,0,0,0,-0.535,-0.1875
"179","178,""O yes, Stephen said.""",0.4,0.4,0,0,0,-0.38,0.125
"180","179,But he was not sick there.",0.306186217847897,0.306186217847897,0.408248290463863,0,0.408248290463863,0.146969384566991,0.204124145231932
"181","180,He thought that he was sick in his heart if you could be sick in that place.",-0.363803437554499,-0.363803437554499,-0.485071250072666,0,-0.485071250072666,0.016007351252398,-0.18190171877725
"182","181,Fleming was very decent to ask him.",0.340168025708305,0.340168025708305,0.680336051416609,0,0.680336051416609,0.926617702029421,0.21260501606769
"183","182,He wanted to cry.",-0.375,-0.375,-0.5,0,-0.5,0.2435,0.140625
"184","183,He leaned his elbows on the table and shut and opened the flaps of his ears.",0,0,0,-0.25,0,-0.23025,0.03125
"185","184,Then he heard the noise of the refectory every time he opened the flaps of his ears.",-0.242535625036333,0,-0.242535625036333,0,-0.242535625036333,0.0308020243796143,0.121267812518166
"186","185,It made a roar like a train at night.",0.166666666666667,0.166666666666667,0.333333333333333,0,0,-0.254666666666667,0.25
"187","186,And when he closed the flaps the roar was shut off like a train going into a tunnel.",0.117851130197758,0.117851130197758,0.235702260395516,-0.471404520791032,0,-0.625553799089699,-0.137492985230718
"188","187,""That night at Dalkey the train had roared like that and then, when it went into the tunnel, the roar stopped.""",0.0218217890235992,0.0218217890235992,0.218217890235992,-0.218217890235992,0,-0.173265004847378,0.190940653956493
"189","188,""He closed his eyes and the train went on, roaring and then stopping; roaring again, stopping.""",-0.2,-0.2,0,-0.75,0,-0.39375,0.125
"190","189,It was nice to hear it roar and stop and then roar out of the tunnel again and then stop.",-0.0670820393249937,-0.0670820393249937,0.223606797749979,0,0,-0.613800659823692,0.0279508497187474
"191","190,""Then the higher line fellows began to come down along the matting in the middle of the refectory, Paddy Rath and Jimmy Magee and the Spaniard who was allowed to smoke cigars and the little Portuguese who wore the woolly cap.""",-0.0390434404721515,-0.0390434404721515,-0.156173761888606,0,0,-0.107103965903206,-0.0897999130859485
"192","191,And then the lower line tables and the tables of the third line.",0,0,0,0,-0.277350098112615,0.439599905508494,-0.190678192452423
"193","192,And every single fellow had a different way of walking.",0.126491106406735,0.126491106406735,0,0,0.316227766016838,-0.0082219219164378,0
"194","193,He sat in a corner of the playroom pretending to watch a game of dominoes and once or twice he was able to hear for an instant the little song of the gas.",-0.0435194139889245,-0.0435194139889245,0,0.174077655955698,-0.174077655955698,-0.268497376546068,0.0435194139889245
"195","194,The prefect was at the door with some boys and Simon Moonan was knotting his false sleeves.",-0.1455213750218,-0.1455213750218,-0.242535625036333,0,0,0.1455213750218,-0.0404226041727222
"196","195,He was telling them something about Tullabeg.",0,0,0,0,0,-0.211660104885167,0.0944911182523068
"197","196,Then he went away from the door and Wells came over to Stephen and said:",0,0,0,0,0,-0.112574715929762,-0.0806871530459878
"198","197,""Tell us, Dedalus, do you kiss your mother before you go to bed?""",0.138675049056307,0.138675049056307,0,0,0.277350098112615,0.287057351546556,0.0693375245281536
"199","198,Stephen answered:",0,0,0,0,0,0,0
"200","199,I do.",0,0,0,0,0,0.365574205873445,0.0883883476483184
"201","200,Wells turned to the other fellows and said:",0,0,0,0,0,0,-0.0883883476483184
"202","201,""O, I say, here's a fellow says he kisses his mother every night before he goes to bed.""",0.0942809041582063,0.0942809041582063,0,0,0.235702260395516,0.0032998316455372,0.0883883476483184
"203","202,""The other fellows stopped their game and turned round, laughing.""",0.0632455532033676,0.0632455532033676,0,-0.316227766016838,0.316227766016838,-0.00284604989415154,-0.158113883008419
"204","203,Stephen blushed under their eyes and said:",0,0,0,0,0,0,-0.0472455591261534
"205","204,I do not.",0,0,0,0,0,-0.298490089171037,-0.0721687836487032
"206","205,Wells said:",0,0,0,0,0,0,0
"207","206,""O, I say, here's a fellow says he doesn't kiss his mother before he goes to bed.""",-0.0242535625036333,-0.0242535625036333,0,0,0,0.185782288777831,-0.0606339062590832
"208","207,They all laughed again.",0.4,0.4,0,0,0,0.343,0.25
"209","208,Stephen tried to laugh with them.",0.204124145231932,0.204124145231932,0,0,0.408248290463863,0.351093529798922,0.153093108923949
"210","209,He felt his whole body hot and confused in a moment.",-0.226133508433323,-0.226133508433323,0,-0.301511344577764,0,-0.184223431537014,0.169600131324992
"211","210,What was the right answer to the question?",0.282842712474619,0.282842712474619,0.353553390593274,-0.353553390593274,0.353553390593274,0.674226315861373,0.176776695296637
"212","211,He had given two and still Wells laughed.",0.282842712474619,0.282842712474619,0,0,0,-0.325269119345812,-0.0378807204207079
"213","212,But Wells must know the right answer for he was in third of grammar.",0.21380899352994,0.21380899352994,0.267261241912424,0,0,0.571404535208763,0.116926793336686
