,sent_no,sent_raw,jockers_rinker,jockers,huliu,lmcd,nrc,senticnet,sentiword,sent_clean,char_len,token_len,jockers_rinker_stdscaler,jockers_rinker_medianiqr,jockers_rinker_lnorm_stdscaler,jockers_rinker_lnorm_medianiqr,jockers_stdscaler,jockers_medianiqr,jockers_lnorm_stdscaler,jockers_lnorm_medianiqr,huliu_stdscaler,huliu_medianiqr,huliu_lnorm_stdscaler,huliu_lnorm_medianiqr,senticnet_stdscaler,senticnet_medianiqr,senticnet_lnorm_stdscaler,senticnet_lnorm_medianiqr,sentiword_stdscaler,sentiword_medianiqr,sentiword_lnorm_stdscaler,sentiword_lnorm_medianiqr,nrc_stdscaler,nrc_medianiqr,nrc_lnorm_stdscaler,nrc_lnorm_medianiqr,lmcd_stdscaler,lmcd_medianiqr,lmcd_lnorm_stdscaler,lmcd_lnorm_medianiqr,jockers_rinker_stdscaler_roll10,jockers_stdscaler_roll10,huliu_stdscaler_roll10,senticnet_stdscaler_roll10,sentiword_stdscaler_roll10,nrc_stdscaler_roll10,lmcd_stdscaler_roll10,lmcd_stdscaler_roll10_mean,mean_stdscaler_roll10,jockers_rinker_roll100,jockers_roll100,huliu_roll100,senticnet_roll100,sentiword_roll100,nrc_roll100,lmcd_roll100
13,14,"13,What may not be expected in a country of eternal light?",0.0,0.0,0.0,0.0,0.0,0.116684890351595,0.0471111475902756,may not be expected in a country of eternal light,49,10,-0.030824799098095105,0.0,-0.033081653713687126,0.0,-0.03504988966807604,0.0,-0.029729956129838326,0.0,0.08890733645687254,0.0,0.041141583535963096,0.0,0.09655803595385265,0.13408228935266195,0.13468705362580524,0.40779397737953177,0.33342950582736314,0.21456962366573795,0.22227286712490246,0.46072278083438717,-0.08593145704005493,0.0,-0.06424690519563205,0.0,0.13332260260657988,0.0,0.07357538174253817,0.0,,,,,,,,,,,,,,,,
14,15,"14,I may there discover the wondrous power which attracts the needle and may regulate a thousand celestial observations that require only this voyage to render their seeming eccentricities consistent for ever.",0.529835640978986,0.529835640978986,0.35921060405355,0.0,0.7543422685124549,-0.008621054497285209,0.0493914580573631,may there discover the wondrous power which attracts the needle and may regulate a thousand celestial observations that require only this voyage to render their seeming eccentricities consistent for ever,203,30,1.422799520883916,1.2261906913749907,0.33193400143749247,0.9127553175064329,1.4631011094112503,1.2659315193356733,0.34014185513487954,0.9404980375218842,0.9428238371273695,0.7778317696392681,0.23099532130080638,0.6377910533828008,-0.2507887181989375,-0.1541875447638573,-0.10948219706012277,-0.15715804751136953,0.3450530370014046,0.22495538974851967,0.09996687934819702,0.16111498395106874,1.6008870834038025,1.4385946055151948,0.2588264992910713,1.1358335507803623,0.13332260260657988,0.0,0.07357538174253817,0.0,,,,,,,,,,,,,,,,
15,16,"15,""I shall satiate my ardent curiosity with the sight of a part of the world never before visited, and may tread a land never before imprinted by the foot of man.""",-0.22450662753346898,-0.22450662753346898,-0.179605302026775,0.0,-0.538815906080325,-0.28826650975297397,0.0224506627533469,shall satiate my ardent curiosity with the sight of a part of the world never before visited and may tread a land never before imprinted by the foot of man,155,30,-0.6467673075650497,-0.5195723268538104,-0.18774930420147531,-0.38676072775696363,-0.6698596350406728,-0.5364116607354555,-0.18645529988607493,-0.3985161175940193,-0.338050913878376,-0.3889158848196341,-0.053785285346458545,-0.3188955266914004,-1.025962963234055,-0.797519743369567,-0.2999752449859371,-0.597915566531477,0.2077264849421727,0.10225244988569092,0.0640921109535602,0.07323408361412227,-1.290801843071382,-1.0275675753679965,-0.2950136226861345,-0.8113096791288305,0.13332260260657988,0.0,0.07357538174253817,0.0,,,,,,,,,,,,,,,,
16,17,"16,""These are my enticements, and they are sufficient to conquer all fear of danger or death and to induce me to commence this laborious voyage with the joy a child feels when he embarks in a little boat, with his holiday mates, on an expedition of discovery up his native river.""",0.26045209562921,0.26045209562921,-0.0280056016805602,-0.0560112033611204,0.36407282184728296,0.212842572772257,0.0440504776433811,are my enticements and they are sufficient to conquer all fear of danger or death and to induce me to commence this laborious voyage with the joy a child feels when he embarks in a little boat with his holiday mates on an expedition of discovery up his native river,265,50,0.6837354741544848,0.6027603855028556,0.07459147166181646,0.2692465825837611,0.7013984295847258,0.6222958435276776,0.07937564891791238,0.27743019150114845,0.02233233806770844,-0.06064310593613535,0.032259311880176715,-0.02983893529024441,0.3631061148654513,0.35529572973542195,-0.016605621872898952,0.05773719040065859,0.31782821247075327,0.20062967882759217,0.06939612965299438,0.08622711352257348,0.7281880900121737,0.6943177114508308,0.029321702140213502,0.3289604221081001,-0.1259771059786645,-0.0560112033611204,0.03206109831330671,-0.0011200000672089662,,,,,,,,,,,,,,,,
17,18,"17,""But supposing all these conjectures to be false, you cannot contest the inestimable benefit which I shall confer on all mankind, to the last generation, by discovering a passage near the pole to those countries, to reach which at present so many months are requisite; or by ascertaining the secret of the magnet, which, if at all possible, can only be effected by an undertaking such as mine.""",-0.10307764064044198,-0.10307764064044198,-0.515388203202208,-0.121267812518166,0.121267812518166,0.42212112859448603,-0.217776779980541,supposing all these conjectures to be false you cannot contest the inestimable benefit which i shall confer on all mankind to the last generation by discovering a passage near the pole to those countries to reach which at present so many months are requisite or by ascertaining the secret of the magnet which if at all possible can only be effected by an undertaking such as mine,379,67,-0.3136222436121293,-0.23855104048619352,-0.06488414696239377,-0.07952506807056493,-0.32650984132946803,-0.24628247730632868,-0.06195554868904304,-0.08194219088034341,-1.1362750106090176,-1.116017493983038,-0.08085027680268385,-0.4098171467442185,0.9432240587212042,0.8367469062440503,0.02516639194593215,0.15438811480831338,-1.016795881542438,-0.991873136480468,-0.09567586274557875,-0.31814275314307144,0.1852409312156016,0.23126799092841924,-0.04098717429790073,0.08177455144517533,-0.42807773446522657,-0.121267812518166,0.006496560382973227,-0.0018096972469506937,,,,,,,,,,,,,,,,
18,19,"18,""These reflections have dispelled the agitation with which I began my letter, and I feel my heart glow with an enthusiasm which elevates me to heaven, for nothing contributes so much to tranquillise the mind as a steady purposea point on which the soul may fix its intellectual eye.""",0.474285714285714,0.474285714285714,0.6857142857142859,0.14285714285714302,0.4,0.4136571428571429,0.0211309523809524,reflections have dispelled the agitation with which i began my letter and i feel my heart glow with an enthusiasm which elevates me to heaven for nothing contributes so much to tranquillise the mind as a steady purposea point on which the soul may fix its intellectual eye,272,48,1.2703961750739636,1.0976323277058413,0.17116015856243627,0.5107254924038012,1.306029422009214,1.1332065803944888,0.1772290824113176,0.5262487263622956,1.7189893460336878,1.4848402310655522,0.26768293647125313,0.7610387334187061,0.9197619797543424,0.8172752701025165,0.07252563134427308,0.26396660644975756,0.2009994647071493,0.09624177571542493,0.05178510230842112,0.043086125910481915,0.8085264625832078,0.7628338835378107,0.04283770140072756,0.3764788040584976,0.7946691420364165,0.14285714285714302,0.183868839254691,0.002975570565655968,,,,,,,,,,,,,,,,
19,20,"19,This expedition has been the favourite dream of my early years.",0.256284642891099,0.256284642891099,0.0,0.30151134457776396,0.30151134457776396,0.6036257118446829,0.0659556066263858,expedition has been the favourite dream of my early years,57,10,0.6723019083768023,0.5931157120249163,0.4962462923400772,1.323633358315071,0.6896146366490886,0.6123385862794327,0.5066401512806247,1.363864501271505,0.08890733645687254,0.0,0.041141583535963096,0.0,1.4463528442855562,1.2543032813068877,1.1291290735497326,2.7087062798679105,0.42948623153451654,0.30039747313203297,0.2975034257249849,0.6450118931681417,0.5882915679945437,0.5750076747874067,0.3228933572226371,1.3610742723042115,1.529146992953967,0.30151134457776396,1.1900505730519573,0.030121013444332066,,,,,,,,,,,,,,,,
20,21,"20,I have read with ardour the accounts of the various voyages which have been made in the prospect of arriving at the North Pacific Ocean through the seas which surround the pole.",0.10606601717798199,0.10606601717798199,0.0,0.0,0.353553390593274,0.49214631970583705,-0.0220970869120796,have read with ardour the accounts of the various voyages which have been made in the prospect of arriving at the north pacific ocean through the seas which surround the pole,174,31,0.26017137059834733,0.24546699556593177,0.03763322692517202,0.17682908231215028,0.26485992634571864,0.253422578420563,0.04192571292476782,0.1822037096926592,0.08890733645687254,0.0,0.041141583535963096,0.0,1.1373331480448616,0.997841818779855,0.22082701687526152,0.6071022298523433,-0.019348803463988144,-0.10064207444211586,0.005720538645026214,-0.06975628421565361,0.7046651185244718,0.6742562649605691,0.082291682106604,0.5151876992359709,0.13332260260657988,0.0,0.07357538174253817,0.0,,,,,,,,,,,,,,,,
21,22,"21,You may remember that a history of all the voyages made for purposes of discovery composed the whole of our good Uncle Thomas library.",0.561341399387812,0.561341399387812,0.20412414523193198,0.20412414523193198,0.8164965809277259,0.678916907041404,0.435890101797354,may remember that a history of all the voyages made for purposes of discovery composed the whole of our good uncle thomas library,129,23,1.5092367725529925,1.2991039963656301,0.4712854721784303,1.2612165249262979,1.5521860629068693,1.3412079438068794,0.4813472531992602,1.2995505409093318,0.5741518527151477,0.44200879183451686,0.18184795348812188,0.472686316139916,1.6550592412518361,1.4275127836650447,0.49955713357336157,1.2520202258092523,2.315170307907286,1.9852790663410649,0.7912125038674527,1.8544301063926272,1.7398731258502464,1.5571281443111036,0.39182835226152063,1.6034299694945824,1.07830018204906,0.20412414523193198,0.40239464942879893,0.008871105833634593,,,,,,,,,,,,,,,,
22,23,"22,""My education was neglected, yet I was passionately fond of reading.""",0.256284642891099,0.256284642891099,0.30151134457776396,-0.30151134457776396,0.0,0.583122940413395,-0.11306675421666099,education was neglected yet i was passionately fond of reading,62,10,0.6723019083768023,0.5931157120249163,0.4962462923400772,1.323633358315071,0.6896146366490886,0.6123385862794327,0.5066401512806247,1.363864501271505,0.8056609884061854,0.6528902545546095,0.5188969547956577,1.6049623519787075,1.3895193786715896,1.2071360816456569,1.0872578306055671,2.611825761868399,-0.48305266268344016,-0.5149670967977691,-0.4171868809757974,-1.1057346740025247,-0.08593145704005493,0.0,-0.06424690519563205,0.0,-1.2625017877408071,-0.30151134457776396,-1.0428998095668809,-0.030121013444332066,,,,,,,,,,,,,,,,
23,24,"23,""These volumes were my study day and night, and my familiarity with them increased that regret which I had felt, as a child, on learning that my fathers dying injunction had forbidden my uncle to allow me to embark in a seafaring life.""",0.0838742136829326,0.0838742136829326,-0.45749571099781394,-0.304997140665209,0.15249857033260503,0.22493539124059198,-0.20333142711014002,volumes were my study day and night and my familiarity with them increased that regret which i had felt as a child on learning that my fathers dying injunction had forbidden my uncle to allow me to embark in a seafaring life,224,42,0.19928731001484085,0.1941088369864643,0.008195723846013504,0.10321789032509586,0.2021108962577278,0.2003999024386715,0.01209657428552366,0.10635514406325829,-0.9986528084790922,-0.9906575542930106,-0.13158943894980274,-0.5802693277471264,0.3966272797918304,0.38311559716527327,0.005847151462378826,0.10968779320812612,-0.9431629215430957,-0.9260811936461033,-0.15922136383311242,-0.47380747511434207,0.25507742787300425,0.2908276916019626,-0.017590438032952238,0.16403077451841147,-1.278639021997936,-0.304997140665209,-0.19553012423552574,-0.0072601080853418,,,,,,,,,,,,,,,,
24,25,"24,""These visions faded when I perused, for the first time, those poets whose effusions entranced my soul and lifted it to heaven.""",0.29848100289785495,0.29848100289785495,0.426401432711221,0.0,0.0,0.213840318504677,0.15990053726670803,visions faded when i perused for the first time those poets whose effusions entranced my soul and lifted it to heaven,117,21,0.7880692338953389,0.6907701162371166,0.26063391036437467,0.7344628625191886,0.8089280878635563,0.713157968748847,0.26789319002589707,0.7567864767077995,1.102550071924035,0.9233262527323504,0.36304723496746455,1.0814037528756657,0.3658718554856896,0.35759107172515797,0.10445631680857202,0.3378469388770946,0.9083560370727332,0.7282734524673067,0.338332981867203,0.7450303271456121,-0.08593145704005493,0.0,-0.06424690519563205,0.0,0.13332260260657988,0.0,0.07357538174253817,0.0,,,,,,,,,,,,,,,,
25,26,"25,I also became a poet and for one year lived in a paradise of my own creation; I imagined that I also might obtain a niche in the temple where the names of Homer and Shakespeare are consecrated.",0.0811107105653813,0.0811107105653813,0.162221421130763,0.0,0.0,0.18850129135394603,0.0,also became a poet and for one year lived in a paradise of my own creation i imagined that i also might obtain a niche in the temple where the names of homer and shakespeare are consecrated,189,37,0.1917055336500115,0.18771330309586753,0.012228489888915667,0.11330219382817104,0.19429687878455723,0.1937970893590785,0.016182992113485832,0.11674595469181474,0.4745405741803488,0.3512729681352271,0.11066404099948396,0.23355242778702287,0.2956323401553483,0.29929793038837266,0.0005100483385188457,0.09733895235938765,0.09328769155947914,0.0,0.03419647062469608,0.0,-0.08593145704005493,0.0,-0.06424690519563205,0.0,0.13332260260657988,0.0,0.07357538174253817,0.0,,,,,,,,,,,,,,,,
26,27,"26,You are well acquainted with my failure and how heavily I bore the disappointment.",-0.828509849928516,-0.828509849928516,-0.962140470884728,-0.748331477354788,-1.22940171279715,-0.10129201068480902,-0.29917223419676797,are well acquainted with my failure and how heavily i bore the disappointment,77,13,-2.303873220256502,-1.9174079414848748,-1.3496902826807728,-3.2923013306561684,-2.377725171240343,-1.9795511135616017,-1.3638547024263237,-3.3923691059635943,-2.1982958106107775,-2.083411282029581,-1.1318561820010433,-3.940546492817355,-0.507671628860454,-0.36737967383494224,-0.2627700647893653,-0.511831254811486,-1.4316966650817864,-1.3625920187961822,-0.8847467484431378,-2.2510962736218274,-2.8350517030645914,-2.344573207502715,-1.278796567118915,-4.270008722300099,-3.3310224276584592,-0.748331477354788,-2.0584688689497095,-0.057519713862781555,,,,,,,,,,,,,,,,
27,28,"27,""But just at that time I inherited the fortune of my cousin, and my thoughts were turned into the channel of their earlier bent.""",0.14799000529314998,0.14799000529314998,0.25515518153991396,0.0,0.459279326771846,1.1227338298119298,0.30778093773252196,just at that time i inherited the fortune of my cousin and my thoughts were turned into the channel of their earlier bent,121,23,0.37519143342809946,0.3424910535873014,0.09988786129423433,0.3325025383896594,0.38340322510168096,0.3535911851854489,0.10500858087510542,0.3426087789670046,0.695462981779714,0.5525109897931438,0.21702454597616086,0.5908578951748926,2.885315058310936,2.448526039336664,0.8938551566760075,2.1643360310817683,1.6621535877367726,1.401800706599362,0.5687236453168378,1.309408575123575,0.9410836208357402,0.8758845811749961,0.19229542712401645,0.901929357840703,0.13332260260657988,0.0,0.07357538174253817,0.0,,,,,,,,,,,,,,,,
28,29,"28,Six years have passed since I resolved on my present undertaking.",0.256284642891099,0.256284642891099,0.0,0.0,0.30151134457776396,0.5593035441917521,-0.11306675421666099,years have passed since i resolved on my present undertaking,60,10,0.6723019083768023,0.5931157120249163,0.4962462923400772,1.323633358315071,0.6896146366490886,0.6123385862794327,0.5066401512806247,1.363864501271505,0.08890733645687254,0.0,0.041141583535963096,0.0,1.3234922642083062,1.1523388938039343,1.0386132983616112,2.49927339536897,-0.48305266268344016,-0.5149670967977691,-0.4171868809757974,-1.1057346740025247,0.5882915679945437,0.5750076747874067,0.3228933572226371,1.3610742723042115,0.13332260260657988,0.0,0.07357538174253817,0.0,,,,,,,,,,,,,,,,
29,30,"29,""I can, even now, remember the hour from which I dedicated myself to this great enterprise.""",0.25,0.25,0.5,0.25,0.0,0.22475,0.0520833333333333,can even now remember the hour from which i dedicated myself to this great enterprise,85,15,0.6550597505407917,0.5785712570738626,0.31126481536534467,0.8610701110511947,0.6718443258244717,0.5973227456898665,0.3191976868999406,0.887241886275499,1.2775088017732998,1.0826960018186316,0.5694959617349618,1.7749436982291285,0.3961133772332116,0.38268909942618706,0.20248551476098908,0.5646641721121097,0.35877445636007416,0.23721564436900475,0.17286016548421385,0.3396785789458585,-0.08593145704005493,0.0,-0.06424690519563205,0.0,1.2906790466087927,0.25,0.6909358458682736,0.016655562958027982,,,,,,,,,,,,,,,,
30,31,"30,I commenced by inuring my body to hardship.",-0.26516504294495497,-0.26516504294495497,-0.353553390593274,-0.353553390593274,-0.353553390593274,-0.11667261889578,-0.309359216769115,commenced by inuring my body to hardship,40,7,-0.7583152233392011,-0.6136674889148294,-0.8151317423766766,-1.9555883889086236,-0.7848244297025627,-0.6335564460514075,-0.8221844131139099,-2.0150274741688166,-0.7515608197966408,-0.7655816848495175,-0.7588271019203351,-2.6873996613244824,-0.5503065121887709,-0.40276319361075913,-0.44385186596448273,-0.9308132927109456,-1.4836232387690655,-1.4089890421896245,-1.7293614622788558,-4.3201131568308,-0.8765280326045816,-0.6742562649605691,-0.7124867899662939,-2.2790257565345873,-1.503426577001248,-0.353553390593274,-1.7958859469316217,-0.050435576404176036,,,,,,,,,,,,,,,,
